Time,RAM,CPU,,Time,RAM,AVG: 0.497783455915522,MIN
06:20.1,45.52227511,35.88772908,,0:06:06,0.562147331,0.497783456,
06:21.1,45.50058361,50.83676073,,0:06:07,0.540455827,0.497783456,
06:22.1,45.49635771,41.11040247,,0:06:08,0.536229927,0.497783456,
06:23.1,45.48261837,42.74880627,,0:06:09,0.522490591,0.497783456,
06:24.1,46.11927039,55.10580283,,0:06:10,1.15914261,0.497783456,
06:25.1,46.11156803,60.31796381,,0:06:11,1.151440246,0.497783456,
06:26.1,46.14716543,44.06721516,,0:06:12,1.187037654,0.497783456,
06:27.1,46.16829486,43.33067595,,0:06:13,1.208167081,0.497783456,
06:28.1,46.17274975,49.33506361,,0:06:14,1.212621969,0.497783456,
06:29.1,46.18305425,40.14945413,,0:06:15,1.222926472,0.497783456,
06:30.1,46.10292889,41.4898769,,0:06:16,1.142801112,0.497783456,
06:31.1,46.11623109,46.90335051,,0:06:17,1.156103309,0.497783456,
06:32.1,46.10338687,48.40084031,,0:06:18,1.14325909,0.497783456,
06:33.1,46.08989734,40.88712043,,0:06:19,1.129769557,0.497783456,
06:34.1,46.10059737,48.40521397,,0:06:20,1.140469592,0.497783456,
06:35.1,46.14901816,48.92535412,,0:06:21,1.18889038,0.497783456,
06:36.1,46.1657968,37.43938948,,0:06:22,1.205669018,0.497783456,
06:37.1,46.17626785,44.02829056,,0:06:23,1.216140064,0.497783456,
06:38.1,46.16958554,45.04467931,,0:06:24,1.209457754,0.497783456,
06:39.1,46.17626785,46.11756764,,0:06:25,1.216140064,0.497783456,
06:40.1,46.17320773,37.62936516,,0:06:26,1.213079947,0.497783456,
06:41.1,46.12657722,55.52470757,,0:06:27,1.166449441,0.497783456,
06:42.1,46.13958796,46.64587679,,0:06:28,1.17946018,0.497783456,
06:43.1,46.12534902,46.61394801,,0:06:29,1.165221236,0.497783456,
06:44.1,46.11560657,37.68609254,,0:06:30,1.155478787,0.497783456,
06:45.1,46.16812834,55.52884982,,0:06:31,1.208000561,0.497783456,
06:46.1,46.18590622,47.17342316,,0:06:32,1.225778438,0.497783456,
06:47.1,46.16342365,48.50850897,,0:06:33,1.203295868,0.497783456,
06:48.1,46.13142764,38.01990163,,0:06:34,1.171299862,0.497783456,
06:49.1,46.13282239,53.69704238,,0:06:35,1.172694611,0.497783456,
06:50.1,46.15120395,48.15480589,,0:06:36,1.191076171,0.497783456,
06:51.1,46.14531271,49.74220621,,0:06:37,1.185184927,0.497783456,
06:52.1,46.13373835,39.0154332,,0:06:38,1.173610566,0.497783456,
06:53.1,46.16494331,54.0405548,,0:06:39,1.20481553,0.497783456,
06:54.1,46.19067336,48.9819364,,0:06:40,1.230545575,0.497783456,
06:55.1,46.19820918,40.14279836,,0:06:41,1.238081395,0.497783456,
06:56.1,45.84206872,55.24555909,,0:06:42,0.881940942,0.497783456,
06:57.1,45.97989932,78.57576482,,0:06:43,1.019771537,0.497783456,
06:58.1,45.62644431,35.93849238,,0:06:44,0.666316529,0.497783456,
06:59.1,45.54063586,40.38335158,,0:06:45,0.580508076,0.497783456,
07:00.1,45.55345926,41.93359639,,0:06:46,0.59333148,0.497783456,
07:01.1,45.5583721,41.05740933,,0:06:47,0.598244323,0.497783456,
07:02.1,45.54282167,30.94574805,,0:06:48,0.58269389,0.497783456,
07:03.1,45.54925418,49.25926109,,0:06:49,0.589126395,0.497783456,
07:04.1,45.55191878,41.76632542,,0:06:50,0.591791002,0.497783456,
07:05.1,45.54484094,40.8051655,,0:06:51,0.58471316,0.497783456,
07:06.1,45.57379765,29.69423059,,0:06:52,0.613669865,0.497783456,
07:07.1,45.59011833,50.38050634,,0:06:53,0.629990548,0.497783456,
07:08.1,45.63370951,42.18330316,,0:06:54,0.67358173,0.497783456,
07:09.1,45.63864319,27.17195466,,0:06:55,0.678515411,0.497783456,
07:10.1,45.63000406,41.92275974,,0:06:56,0.669876277,0.497783456,
07:11.1,45.62967097,40.98022082,,0:06:57,0.669543189,0.497783456,
07:12.1,45.61944973,41.75372789,,0:06:58,0.659321947,0.497783456,
07:13.1,45.6228013,31.29314957,,0:06:59,0.662673521,0.497783456,
07:14.1,45.58774516,49.79393836,,0:07:00,0.627617375,0.497783456,
07:15.1,45.61601489,41.18149076,,0:07:01,0.655887113,0.497783456,
07:16.1,45.62103184,28.13139386,,0:07:02,0.660904055,0.497783456,
07:17.1,45.63864319,41.28101251,,0:07:03,0.678515411,0.497783456,
07:18.1,45.54815086,44.46121013,,0:07:04,0.588023081,0.497783456,
07:19.1,45.46873331,36.46979138,,0:07:05,0.508605526,0.497783456,
07:20.1,45.46840022,45.19061352,,0:07:06,0.508272438,0.497783456,
07:21.1,45.49594136,45.93843084,,0:07:07,0.535813579,0.497783456,
07:22.1,45.45078889,44.94122224,,0:07:08,0.490661105,0.497783456,
07:23.1,45.46429923,39.65850957,,0:07:09,0.504171453,0.497783456,
07:24.1,45.48940478,44.70247955,,0:07:10,0.529276999,0.497783456,
07:25.1,45.49885577,38.01681216,,0:07:11,0.53872799,0.497783456,
07:26.1,45.54109384,31.54911567,,0:07:12,0.580966054,0.497783456,
07:27.1,45.56771902,41.68193007,,0:07:13,0.607591239,0.497783456,
07:28.1,45.58376908,35.55701478,,0:07:14,0.623641303,0.497783456,
07:29.1,45.50495521,43.30881442,,0:07:15,0.544827432,0.497783456,
07:30.1,45.50233224,45.410595,,0:07:16,0.542204455,0.497783456,
07:31.1,45.51405233,44.43176774,,0:07:17,0.553924544,0.497783456,
07:32.1,45.50709937,41.39254297,,0:07:18,0.546971592,0.497783456,
07:33.1,45.51904845,50.82390852,,0:07:19,0.55892067,0.497783456,
07:34.1,45.55437522,40.49109893,,0:07:20,0.594247435,0.497783456,
07:35.1,45.55179387,33.55329221,,0:07:21,0.591666089,0.497783456,
07:36.1,45.58220779,41.72870325,,0:07:22,0.622080011,0.497783456,
07:37.1,45.60577284,33.47039686,,0:07:23,0.645645056,0.497783456,
07:38.1,45.52777085,44.24562644,,0:07:24,0.567643065,0.497783456,
07:39.1,45.50988887,40.50636824,,0:07:25,0.54976109,0.497783456,
07:40.1,45.51842393,41.79062785,,0:07:26,0.558296149,0.497783456,
07:41.1,45.51794514,40.51696866,,0:07:27,0.557817356,0.497783456,
07:42.1,45.53162203,45.48548003,,0:07:28,0.571494247,0.497783456,
07:43.1,45.55916317,38.01558432,,0:07:29,0.599035388,0.497783456,
07:44.1,45.5630768,36.17885758,,0:07:30,0.602949015,0.497783456,
07:45.1,45.61530711,41.14789713,,0:07:31,0.655179331,0.497783456,
07:46.1,45.63379277,35.86795219,,0:07:32,0.67366499,0.497783456,
07:47.1,45.53399518,41.72976681,,0:07:33,0.573867397,0.497783456,
07:48.1,45.52997748,42.7836312,,0:07:34,0.569849694,0.497783456,
07:49.1,45.53295433,40.67714751,,0:07:35,0.57282655,0.497783456,
07:50.1,45.53511931,43.53433115,,0:07:36,0.574991526,0.497783456,
07:51.1,45.53114324,43.0515024,,0:07:37,0.571015454,0.497783456,
07:52.1,45.53064363,41.18804686,,0:07:38,0.570515846,0.497783456,
07:53.1,45.52292045,36.80953352,,0:07:39,0.562792667,0.497783456,
07:54.1,45.52968602,48.81951853,,0:07:40,0.569558237,0.497783456,
07:55.1,45.56846846,41.9282604,,0:07:41,0.608340674,0.497783456,
07:56.1,46.19267179,59.29283841,,0:07:42,1.232544007,0.497783456,
07:57.1,45.85528764,77.98251233,,0:07:43,0.895159855,0.497783456,
07:58.1,45.86403087,47.87841819,,0:07:44,0.903903088,0.497783456,
07:59.1,45.86550888,48.5350398,,0:07:45,0.905381097,0.497783456,
08:00.1,45.86636239,39.19451633,,0:07:46,0.906234607,0.497783456,
08:01.1,45.82551907,54.39933497,,0:07:47,0.865391293,0.497783456,
08:02.1,45.81225853,46.97991654,,0:07:48,0.852130749,0.497783456,
08:03.1,45.81463168,48.1663027,,0:07:49,0.854503899,0.497783456,
08:04.1,45.81136339,35.09704698,,0:07:50,0.851235609,0.497783456,
08:05.1,45.81142584,55.07033831,,0:07:51,0.851298054,0.497783456,
08:06.1,45.85093685,44.53878125,,0:07:52,0.890809065,0.497783456,
08:07.1,45.86097073,47.6071315,,0:07:53,0.900842948,0.497783456,
08:08.1,45.89423659,41.15061503,,0:07:54,0.934108813,0.497783456,
08:09.1,46.0115831,78.83769363,,0:07:55,1.051455317,0.497783456,
08:10.1,46.04976181,61.85567039,,0:07:56,1.089634025,0.497783456,
08:11.1,46.00989689,62.01503256,,0:07:57,1.049769111,0.497783456,
08:12.1,46.00535874,59.8956849,,0:07:58,1.045230963,0.497783456,
08:13.1,46.00400563,60.98637935,,0:07:59,1.043877844,0.497783456,
08:14.1,45.99540814,66.00960274,,0:08:00,1.035280363,0.497783456,
08:15.1,46.05698538,63.17712593,,0:08:01,1.096857596,0.497783456,
08:16.1,45.78742363,59.58780059,,0:08:02,0.827295846,0.497783456,
08:17.1,45.78040823,48.43770218,,0:08:03,0.820280449,0.497783456,
08:18.1,45.71398058,42.87855431,,0:08:04,0.753852795,0.497783456,
08:19.1,45.70267686,40.80270998,,0:08:05,0.742549077,0.497783456,
08:20.1,45.70840158,41.59935824,,0:08:06,0.7482738,0.497783456,
08:21.1,45.70394669,40.59074699,,0:08:07,0.743818912,0.497783456,
08:22.1,45.70467529,52.46631234,,0:08:08,0.744547509,0.497783456,
08:23.1,45.74229197,41.09583983,,0:08:09,0.782164186,0.497783456,
08:24.1,45.62987914,46.12839238,,0:08:10,0.669751363,0.497783456,
08:25.1,45.67336625,45.6421342,,0:08:11,0.713238469,0.497783456,
08:26.1,45.70477939,54.04233404,,0:08:12,0.744651607,0.497783456,
08:27.1,45.6770717,65.30900125,,0:08:13,0.716943923,0.497783456,
08:28.1,45.67590594,47.14798104,,0:08:14,0.715778163,0.497783456,
08:29.1,45.585601,55.93650961,,0:08:15,0.625473214,0.497783456,
08:30.1,45.593116,41.73057767,,0:08:16,0.632988219,0.497783456,
08:31.1,45.60664716,41.54310564,,0:08:17,0.646519382,0.497783456,
08:32.1,45.610082,49.37702736,,0:08:18,0.649954216,0.497783456,
08:33.1,44.96012778,44.69003763,,0:08:19,0,0.497783456,
08:34.1,45.01897799,40.93424321,,0:08:20,0.058850204,0.497783456,
08:35.1,45.25775112,41.57030955,,0:08:21,0.297623337,0.497783456,
08:36.1,45.37301588,46.99150619,,0:08:22,0.412888103,0.497783456,
08:37.1,45.44710425,46.81752401,,0:08:23,0.486976467,0.497783456,
08:38.1,45.41652381,52.62879288,,0:08:24,0.456396025,0.497783456,
08:39.1,45.4595321,44.3776347,,0:08:25,0.499404315,0.497783456,
08:40.1,44.97176459,43.02181573,,0:08:26,0.011636806,0.497783456,
08:41.1,45.022392,41.92745853,,0:08:27,0.062264223,0.497783456,
08:42.1,45.03715137,41.51374665,,0:08:28,0.07702359,0.497783456,
08:43.1,45.10193447,42.02033455,,0:08:29,0.141806691,0.497783456,
08:44.1,45.05024539,44.02562941,,0:08:30,0.090117613,0.497783456,
08:45.1,45.07968089,41.6209487,,0:08:31,0.119553111,0.497783456,
08:46.1,45.06540029,43.73121465,,0:08:32,0.105272513,0.497783456,
08:47.1,45.07397698,41.45504553,,0:08:33,0.113849202,0.497783456,
08:48.1,45.08867393,41.99656364,,0:08:34,0.128546148,0.497783456,
08:49.1,45.28348116,40.91962248,,0:08:35,0.323353382,0.497783456,
08:50.1,45.38498575,41.78109112,,0:08:36,0.424857973,0.497783456,
08:51.1,45.44691689,42.25350545,,0:08:37,0.486789108,0.497783456,
08:52.1,45.52113017,53.35935598,,0:08:38,0.561002386,0.497783456,
08:53.1,45.51573851,41.39049052,,0:08:39,0.555610727,0.497783456,
08:54.1,45.51103382,41.31443515,,0:08:40,0.550906034,0.497783456,
08:55.1,45.51544707,51.50284845,,0:08:41,0.555319293,0.497783456,
08:56.1,45.82510273,54.69665781,,0:08:42,0.864974945,0.497783456,
08:57.1,45.88982336,61.04393784,,0:08:43,0.929695578,0.497783456,
08:58.1,45.55868438,45.81677789,,0:08:44,0.598556595,0.497783456,
08:59.1,45.55835129,41.01461217,,0:08:45,0.598223508,0.497783456,
09:00.1,45.56395112,46.21685644,,0:08:46,0.603823341,0.497783456,
09:01.1,45.54021953,46.18380783,,0:08:47,0.580091751,0.497783456,
09:02.1,45.56322253,42.59053261,,0:08:48,0.603094744,0.497783456,
09:03.1,45.54692266,42.89163477,,0:08:49,0.586794876,0.497783456,
09:04.1,45.56453399,41.20358317,,0:08:50,0.604406209,0.497783456,
09:05.1,45.56490871,41.71123682,,0:08:51,0.604780927,0.497783456,
09:06.1,45.60452382,40.99270354,,0:08:52,0.644396036,0.497783456,
09:07.1,45.60612674,41.93656208,,0:08:53,0.645998959,0.497783456,
09:08.1,45.55826803,51.99939655,,0:08:54,0.598140247,0.497783456,
09:09.1,45.57850234,41.95645219,,0:08:55,0.618374557,0.497783456,
09:10.1,45.54026116,43.39185127,,0:08:56,0.580133381,0.497783456,
09:11.1,45.55125263,42.34384794,,0:08:57,0.59112485,0.497783456,
09:12.1,45.56051629,41.17458258,,0:08:58,0.600388507,0.497783456,
09:13.1,45.56726104,41.60755216,,0:08:59,0.607133261,0.497783456,
09:14.1,45.57107059,40.93405452,,0:09:00,0.610942813,0.497783456,
09:15.1,45.5751924,47.45553413,,0:09:01,0.615064614,0.497783456,
09:16.1,45.55356334,45.90009181,,0:09:02,0.593435555,0.497783456,
09:17.1,45.95970666,43.64431795,,0:09:03,0.99957888,0.497783456,
09:18.1,45.90939152,62.73279745,,0:09:04,0.949263736,0.497783456,
09:19.1,45.95369048,61.67128825,,0:09:05,0.9935627,0.497783456,
09:20.1,45.95135896,62.69058008,,0:09:06,0.99123118,0.497783456,
09:21.1,45.9830219,60.54337847,,0:09:07,1.022894122,0.497783456,
09:22.1,45.90847556,61.13331975,,0:09:08,0.94834778,0.497783456,
09:23.1,45.91434601,58.93224677,,0:09:09,0.954218232,0.497783456,
09:24.1,45.90333371,61.71152565,,0:09:10,0.943205925,0.497783456,
09:25.1,45.9083923,59.90449685,,0:09:11,0.94826452,0.497783456,
09:26.1,45.88482723,68.63289458,,0:09:12,0.924699451,0.497783456,
09:27.1,45.93181162,59.91961221,,0:09:13,0.971683837,0.497783456,
09:28.1,45.54688103,60.37840611,,0:09:14,0.586753246,0.497783456,
09:29.1,45.55216859,58.91818999,,0:09:15,0.592040806,0.497783456,
09:30.1,45.47069011,45.36874666,,0:09:16,0.510562328,0.497783456,
09:31.1,45.45761692,57.55765802,,0:09:17,0.497489143,0.497783456,
09:32.1,45.47243876,46.11711428,,0:09:18,0.512310979,0.497783456,
09:33.1,45.46504867,46.37216516,,0:09:19,0.504920888,0.497783456,
09:34.1,45.46796306,44.47679077,,0:09:20,0.507835276,0.497783456,
09:35.1,45.47248039,45.00440138,,0:09:21,0.512352609,0.497783456,
09:36.1,45.50462213,50.61617612,,0:09:22,0.544494344,0.497783456,
09:37.1,45.47957905,43.56188595,,0:09:23,0.519451266,0.497783456,
09:38.1,45.49964681,40.78287959,,0:09:24,0.539519033,0.497783456,
09:39.1,45.47735163,41.26337224,,0:09:25,0.517223845,0.497783456,
09:40.1,45.47724753,40.80686189,,0:09:26,0.517119747,0.497783456,
09:41.1,45.48201467,44.2684677,,0:09:27,0.521886884,0.497783456,
09:42.1,45.448499,52.56865094,,0:09:28,0.488371216,0.497783456,
09:43.1,45.4353009,45.18195808,,0:09:29,0.475173118,0.497783456,
09:44.1,45.43157463,41.89904684,,0:09:30,0.47144685,0.497783456,
09:45.1,45.43321918,55.30664445,,0:09:31,0.473091402,0.497783456,
09:46.1,45.49848105,43.79762858,,0:09:32,0.538353273,0.497783456,
09:47.1,45.47058603,41.42664963,,0:09:33,0.510458253,0.497783456,
09:48.1,45.46952435,40.79868648,,0:09:34,0.509396568,0.497783456,
09:49.1,45.48451273,41.36428169,,0:09:35,0.524384948,0.497783456,
09:50.1,45.43444739,51.53920933,,0:09:36,0.474319607,0.497783456,
09:51.1,45.484367,43.27648776,,0:09:37,0.524239219,0.497783456,
09:52.1,45.48084891,40.84335853,,0:09:38,0.520721125,0.497783456,
09:53.1,45.51503073,42.00646072,,0:09:39,0.554902945,0.497783456,
09:54.1,45.51702918,40.32884429,,0:09:40,0.5569014,0.497783456,
09:55.1,45.51319881,40.98458771,,0:09:41,0.553071033,0.497783456,
09:56.1,45.86948497,60.66992605,,0:09:42,0.909357192,0.497783456,
09:57.1,45.53105995,63.88111519,,0:09:43,0.570932171,0.497783456,
09:58.1,45.45805409,48.1931629,,0:09:44,0.497926306,0.497783456,
09:59.1,45.49750265,42.36483865,,0:09:45,0.537374872,0.497783456,
10:00.1,45.47735163,42.91649364,,0:09:46,0.517223845,0.497783456,
10:01.1,45.50480948,40.980457,,0:09:47,0.544681703,0.497783456,
10:02.1,45.48574093,41.51635321,,0:09:48,0.525613153,0.497783456,
10:03.1,45.48694835,40.84104531,,0:09:49,0.526820566,0.497783456,
10:04.1,45.48840554,41.25546953,,0:09:50,0.52827776,0.497783456,
10:05.1,45.45588909,51.32096943,,0:09:51,0.495761307,0.497783456,
10:06.1,45.53470296,41.79583972,,0:09:52,0.574575178,0.497783456,
10:07.1,45.53197591,41.02788422,,0:09:53,0.571848126,0.497783456,
10:08.1,45.56738596,41.85898785,,0:09:54,0.607258175,0.497783456,
10:09.1,45.57169512,40.32631184,,0:09:55,0.611567334,0.497783456,
10:10.1,45.57333967,41.66550946,,0:09:56,0.613211887,0.497783456,
10:11.1,45.59082611,43.14208559,,0:09:57,0.63069833,0.497783456,
10:12.1,45.594823,51.77759303,,0:09:58,0.634695217,0.497783456,
10:13.1,45.52689652,42.15885924,,0:09:59,0.56676874,0.497783456,
10:14.1,45.50206162,43.04640958,,0:10:00,0.541933836,0.497783456,
10:15.1,45.52650099,41.64294557,,0:10:01,0.566373207,0.497783456,
10:16.1,45.56363885,40.62115832,,0:10:02,0.603511068,0.497783456,
10:17.1,45.55231432,41.49536566,,0:10:03,0.592186535,0.497783456,
10:18.1,45.54290493,40.85641466,,0:10:04,0.58277715,0.497783456,
10:19.1,45.54813005,43.8585378,,0:10:05,0.588002266,0.497783456,
10:20.1,45.51954806,49.08393289,,0:10:06,0.559420278,0.497783456,
10:21.1,45.5447785,41.52984335,,0:10:07,0.584650715,0.497783456,
10:22.1,45.50691201,43.47791935,,0:10:08,0.546784233,0.497783456,
10:23.1,45.53549403,41.8201215,,0:10:09,0.575366244,0.497783456,
10:24.1,45.53264206,40.21915501,,0:10:10,0.572514278,0.497783456,
10:25.1,45.54446622,41.45830237,,0:10:11,0.584338443,0.497783456,
10:26.1,45.68777174,35.20366161,,0:10:12,0.727643958,0.497783456,
10:27.1,45.6445969,34.46428122,,0:10:13,0.684469124,0.497783456,
10:28.1,45.69360056,24.93266061,,0:10:14,0.73347278,0.497783456,
10:29.1,45.73515166,25.38533286,,0:10:15,0.775023876,0.497783456,
